spotify_id,daily_rank,daily_movement,weekly_movement,country,popularity,is_explicit,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
3JvKfv6T31zO0ini8iNItO,23,-3,1,CH,92,TRUE,244360,0.445,0.537,4,-8.532,0,0.04,0.695,1.65E-05,0.0944,0.131,122.769,4
7xapw9Oy21WpfEcib2ErSA,24,0,-1,CH,92,FALSE,182946,0.657,0.56,6,-9.049,0,0.0467,0.498,0,0.0794,0.854,161.993,4
3oUEzTAoOxqZHN4xiqTGqJ,25,-2,18,CH,81,TRUE,182440,0.504,0.527,10,-7.765,1,0.0976,0.333,0,0.0976,0.234,117.866,4
0ZoHHROTzwIYeNAHRPedTY,26,-1,-1,CH,74,FALSE,239946,0.603,0.705,9,-7.547,1,0.0328,0.556,0.000123,0.342,0.89,90.12,4
7fUYUcWy853HS8YJn0b3Sr,27,1,2,CH,83,FALSE,181266,0.529,0.772,2,-7.013,1,0.0287,0.403,2.21E-06,0.316,0.853,91.751,4
7oQepKHmXDaPC3rgeLRvQu,28,-2,-2,CH,79,FALSE,167356,0.55,0.5,7,-5.779,0,0.045,0.285,0,0.116,0.351,115.016,4
56y1jOTK0XSvJzVv9vHQBK,29,1,1,CH,88,TRUE,230480,0.864,0.556,2,-7.683,0,0.194,0.255,3.85E-06,0.112,0.726,99.974,4
561jH07mF1jHuk7KlaeF0s,30,-3,-2,CH,90,TRUE,250760,0.637,0.678,0,-3.798,1,0.266,0.209,0,0.156,0.254,84.039,4
3bH2Eu9A9ymI4UnGHRmoXg,31,2,3,CH,88,FALSE,208546,0.594,0.935,0,-2.018,1,0.0357,0.243,2.36E-06,0.102,0.602,113.99,4
27RYrbL6S02LNVhDWVl38b,32,2,-1,CH,91,FALSE,214333,0.321,0.64,2,-10.023,1,0.0324,0.28,0,0.718,0.414,146.172,3
30D9x5LFgL2o9xidjX2wtE,33,-2,-6,CH,85,FALSE,189090,0.801,0.832,7,-4.579,0,0.208,0.677,2.86E-05,0.117,0.758,132.044,4
4uUG5RXrOk84mYEfFvj3cK,34,1,-2,CH,92,TRUE,175238,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07E-06,0.371,0.304,128.04,4
7DSAEUvxU8FajXtRloy8M0,35,2,-2,CH,93,FALSE,200600,0.706,0.691,0,-4.775,1,0.0633,0.0584,6.99E-05,0.0232,0.632,118.048,4
2ehr9UaqyQOXJihoJ7lg3l,36,-7,-18,CH,80,FALSE,165000,0.69,0.48,9,-10.045,0,0.0411,0.469,7.86E-06,0.129,0.325,113.107,5
3bK1zVFBKIzYjmptmI4NsJ,37,3,7,CH,83,FALSE,155905,0.611,0.757,6,-3.546,1,0.03,0.00257,0,0.058,0.279,126.963,4
1DmW5Ep6ywYwxc2HMT5BG6,38,-2,1,CH,88,FALSE,183374,0.545,0.779,3,-6.235,0,0.0751,0.243,1.66E-06,0.123,0.303,150.002,4
2QcTf5lLMrrWTiElDInpTb,39,0,11,CH,72,FALSE,238344,0.434,0.618,1,-7.1,0,0.224,0.267,0.00061,0.102,0.534,104.333,4
1SV1fxF65n9NhRHp3KlBuu,40,2,-4,CH,90,FALSE,227653,0.774,0.511,11,-8.914,1,0.0319,0.322,0,0.0672,0.771,94.736,4
22skzmqfdWrjJylampe0kt,41,-3,-6,CH,87,FALSE,258431,0.633,0.927,2,-4.468,1,0.0839,0.0267,0,0.0986,0.88,146.097,4
5aIVCx5tnk0ntmdiinnYvw,42,-1,-2,CH,95,FALSE,200255,0.673,0.722,3,-3.495,0,0.0755,0.0856,0,0.137,0.519,117.187,4
0HZk0QsXPhMNAWNDR3rYE8,43,3,6,CH,81,FALSE,268960,0.364,0.378,7,-7.381,0,0.0331,0.47,0,0.339,0.366,89.918,3
6JI15EdgbGuhUjm4tWyIco,44,0,-6,CH,73,FALSE,188484,0.798,0.681,10,-4.818,0,0.0722,0.219,0.00197,0.137,0.434,101.005,4
0QZ5yyl6B6utIWkxeBDxQN,45,-2,1,CH,83,FALSE,208211,0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,3
7qEHsqek33rTcFNT9PFqLf,46,-1,-4,CH,91,FALSE,182160,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,4
4OMJGnvZfDvsePyCwRGO7X,47,1,1,CH,93,FALSE,185917,0.744,0.789,9,-4.876,0,0.059,0.0036,0.00144,0.0947,0.866,116.985,4
2FDTHlrBguDzQkp7PVj16Q,48,-1,-7,CH,91,TRUE,229133,0.916,0.583,1,-8.067,1,0.241,0.186,0,0.0798,0.661,141.095,4
4MjDJD8cW7iVeWInc2Bdyj,49,0,-12,CH,96,TRUE,267194,0.787,0.621,4,-5.009,0,0.068,0.15,0.000402,0.58,0.13,139.056,4
4kKdvXD0ez7jp1296JmAts,50,0,0,CH,90,FALSE,155453,0.652,0.259,2,-13.336,1,0.0595,0.903,0,0.362,0.836,142.169,4
2EjXfH91m7f8HiJN1yQg97,1,0,0,CA,97,FALSE,126266,0.589,0.472,8,-8.749,1,0.0502,0.614,0,0.505,0.898,67.196,4
0bYg9bo50gSsH3LtXe2SQn,2,0,0,CA,99,FALSE,241106,0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,4
4xhsWYTOGcal8zt0J161CU,3,0,0,CA,97,TRUE,138411,0.943,0.558,2,-4.911,1,0.0568,0.0026,2.19E-06,0.0937,0.606,104.983,4
06qMRF18gwbOYYbnP2du6i,4,0,1,CA,88,FALSE,265960,0.733,0.598,2,-8.228,1,0.0278,0.212,3.71E-06,0.156,0.935,107.732,4
3rUGC1vUpkDG9CZFHMur1t,5,0,2,CA,100,TRUE,131872,0.75,0.733,6,-3.18,0,0.0319,0.256,0,0.114,0.844,111.018,1
7vQbuQcyTflfCIOu3Uzzya,6,0,-2,CA,93,FALSE,130973,0.754,0.424,2,-8.463,1,0.0363,0.643,0,0.0652,0.806,119.705,4
1rv46mRwDqMEhOBZ7vODg3,7,0,-1,CA,86,FALSE,207199,0.331,0.223,4,-11.274,1,0.0338,0.88,5.92E-06,0.343,0.355,92.896,3
1IcR6RlgvDczfvoWJSSY2A,8,0,0,CA,79,FALSE,151000,0.234,0.526,2,-11.656,1,0.0411,0.871,2.34E-06,0.122,0.649,201.739,3
2uFaJJtFpPDc5Pa95XzTvg,9,3,3,CA,94,FALSE,117146,0.451,0.24,1,-14.014,1,0.0351,0.912,2.45E-06,0.175,0.701,134.009,4
0lizgQ7Qw35od7CYaoMBZb,10,-1,-1,CA,95,FALSE,204093,0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,4
3YZE5qDV7u1ZD1gZc47ZeR,11,2,5,CA,85,FALSE,229640,0.509,0.812,8,-5.439,1,0.0537,0.00128,1.99E-05,0.214,0.689,159.878,4
6tjituizSxwSmBB5vtgHZE,12,-1,3,CA,82,FALSE,119786,0.647,0.465,7,-8.308,1,0.0428,0.865,0,0.0882,0.699,151.251,4
0mflMxspEfB0VbI1kyLiAv,13,-3,-3,CA,93,FALSE,182346,0.662,0.488,9,-6.894,1,0.0682,0.782,0,0.102,0.817,117.913,4
4KULAymBBJcPRpk1yO4dOG,14,0,-3,CA,93,FALSE,227195,0.429,0.453,0,-7.746,1,0.0459,0.554,2.00E-06,0.102,0.155,77.639,4
3vkCueOmm7xQDoJ17W1Pm3,15,0,-2,CA,98,FALSE,137773,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,4
77khP2fIVhSW23NwxrRluh,16,1,10,CA,91,FALSE,135533,0.683,0.375,0,-13.056,1,0.0303,0.579,0,0.076,0.888,140.467,4
7xapw9Oy21WpfEcib2ErSA,17,2,7,CA,92,FALSE,182946,0.657,0.56,6,-9.049,0,0.0467,0.498,0,0.0794,0.854,161.993,4
7fUYUcWy853HS8YJn0b3Sr,18,0,3,CA,83,FALSE,181266,0.529,0.772,2,-7.013,1,0.0287,0.403,2.21E-06,0.316,0.853,91.751,4
7K3BhSpAxZBznislvUMVtn,19,-3,-5,CA,86,TRUE,163854,0.492,0.675,6,-5.456,1,0.0389,0.467,0,0.142,0.478,203.759,4
0oPdaY4dXtc3ZsaG17V972,20,2,5,CA,87,FALSE,182066,0.513,0.831,2,-9.004,1,0.0383,0.55,0,0.336,0.963,148.837,4
56y1jOTK0XSvJzVv9vHQBK,21,0,-1,CA,88,TRUE,230480,0.864,0.556,2,-7.683,0,0.194,0.255,3.85E-06,0.112,0.726,99.974,4
7uoFMmxln0GPXQ0AcCBXRq,22,1,5,CA,94,FALSE,165900,0.716,0.512,1,-6.257,1,0.0331,0.483,0,0.0928,0.326,104.957,3
1BxfuPKGuaTgP7aM0Bbdwr,23,-3,-6,CA,99,FALSE,178426,0.552,0.702,9,-5.707,1,0.157,0.117,2.06E-05,0.105,0.564,169.994,4
4PS1e8f2LvuTFgUs1Cn3ON,24,4,4,CA,90,FALSE,192160,0.319,0.21,1,-15.231,1,0.0341,0.92,8.06E-05,0.138,0.209,78.696,4
4I4G0LD277PWvfblYtSf91,25,2,25,CA,84,TRUE,235689,0.807,0.593,7,-7.304,1,0.104,0.316,0.00083,0.137,0.323,110.001,4
4kKdvXD0ez7jp1296JmAts,26,3,5,CA,90,FALSE,155453,0.652,0.259,2,-13.336,1,0.0595,0.903,0,0.362,0.836,142.169,4
4rXLjWdF2ZZpXCVTfWcshS,27,-1,-8,CA,93,TRUE,125040,0.847,0.622,1,-6.747,0,0.0903,0.119,0,0.285,0.22,130.001,4
2YSzYUF3jWqb9YP9VXmpjE,28,-4,-10,CA,93,TRUE,260111,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92E-05,0.205,0.138,136.952,4
4E63weMCaNZuGPEFMnuEi8,29,-4,21,CA,78,TRUE,159400,0.821,0.575,5,-6.57,0,0.0589,0.173,0.000242,0.114,0.611,136.962,4
4so0Wek9Ig1p6CRCHuINwW,30,1,-1,CA,89,FALSE,177480,0.317,0.158,9,-16.485,1,0.0381,0.673,0.353,0.338,0.247,130.503,3
2pXpURmn6zC5ZYDMms6fwa,31,4,7,CA,89,FALSE,155933,0.724,0.276,7,-12.25,1,0.0599,0.76,0,0.116,0.718,112.874,4
3WMj8moIAXJhHsyLaqIIHI,32,-2,-10,CA,91,FALSE,228013,0.369,0.192,4,-12.151,0,0.04,0.555,8.35E-06,0.0954,0.148,175.212,3
1udwFobQ1JoOdWPQrp2b6u,33,0,3,CA,91,TRUE,229938,0.575,0.56,5,-7.302,1,0.478,0.173,0,0.257,0.471,75.956,4
27RYrbL6S02LNVhDWVl38b,34,3,5,CA,91,FALSE,214333,0.321,0.64,2,-10.023,1,0.0324,0.28,0,0.718,0.414,146.172,3
5PyDJG7SQRgWXefgexqIge,35,-3,-5,CA,85,TRUE,265360,0.755,0.687,8,-6.247,0,0.101,0.183,0.000177,0.125,0.381,123.01,4
3QiAAp20rPC3dcAtKtMaqQ,36,4,9,CA,88,FALSE,129173,0.465,0.27,4,-16.661,1,0.0425,0.9,0.00104,0.145,0.58,94.518,4
4HEOgBHRCExyYVeTyrXsnL,37,4,10,CA,87,FALSE,120693,0.512,0.339,8,-13.119,1,0.0498,0.727,0,0.0977,0.951,174.609,4
51hyZpbJlIgZIaX3TtMxmu,38,-4,12,CA,82,TRUE,143940,0.544,0.831,8,-3.578,1,0.0941,0.543,0,0.118,0.233,130.005,4
1kuGVB7EU95pJObxwvfwKS,39,-3,-2,CA,95,TRUE,219724,0.511,0.532,5,-5.745,1,0.0578,0.177,0,0.291,0.35,138.005,4
6wsqVwoiVH2kde4k4KKAFU,40,-2,-7,CA,91,TRUE,211582,0.927,0.619,5,-4.441,0,0.0539,0.0186,0,0.104,0.817,117.995,4
7CyPwkp0oE8Ro9Dd5CUDjW,41,-2,9,CA,94,FALSE,244684,0.522,0.641,8,-6.287,1,0.0318,0.0545,0,0.162,0.202,87.51,4
17phhZDn6oGtzMe56NuWvj,42,4,8,CA,85,FALSE,210688,0.561,0.604,9,-4.409,1,0.0337,0.199,1.90E-05,0.104,0.242,159.92,3
1SV1fxF65n9NhRHp3KlBuu,43,2,6,CA,90,FALSE,227653,0.774,0.511,11,-8.914,1,0.0319,0.322,0,0.0672,0.771,94.736,4
5mjYQaktjmjcMKcUIcqz4s,44,-1,-1,CA,97,FALSE,172964,0.628,0.523,11,-8.307,0,0.0946,0.701,0.00274,0.219,0.416,169.982,4
2pnPe4pJtq7689i5ydzvJJ,45,5,5,CA,87,FALSE,165733,0.681,0.715,7,-10.609,0,0.0912,0.812,9.43E-06,0.0777,0.957,152.132,4
7aqfrAY2p9BUSiupwk3svU,46,-4,-11,CA,91,TRUE,247444,0.47,0.64,2,-7.779,1,0.32,0.0277,0,0.382,0.248,163.92,4
1Iq8oo9XkmmvCQiGOfORiz,47,-3,-15,CA,94,FALSE,229477,0.596,0.658,0,-7.346,1,0.036,0.0504,0,0.127,0.176,100.012,4
47ohYW8e7dxCYn9qbUMBCI,48,2,2,CA,84,FALSE,166453,0.325,0.759,8,-7.146,1,0.053,0.395,0.000362,0.0773,0.36,126.627,4
6rjuKpPydT2SxN15TZpV7r,49,-1,-7,CA,85,TRUE,144390,0.722,0.785,7,-5.451,0,0.0763,0.0942,0,0.119,0.529,122.986,4
4iZ4pt7kvcaH6Yo8UoZ4s2,50,-1,-4,CA,93,TRUE,201800,0.559,0.551,5,-7.231,1,0.132,0.141,0,0.11,0.392,143.008,4
1nZHWDoDoP0Dtgup8jTW2u,1,0,0,BY,72,FALSE,210465,0.619,0.758,8,-9.375,1,0.0297,0.0632,0.906,0.112,0.0603,125.009,4
1nginMHZwOYjtYDndhCeY2,2,0,1,BY,69,FALSE,236250,0.479,0.614,6,-6.932,0,0.0304,0.0171,0.548,0.156,0.258,96.027,4
4qlMFQs9oEp5bVxERhTZBU,3,0,1,BY,66,FALSE,306415,0.653,0.605,11,-11.744,0,0.029,0.00769,0.0573,0.392,0.238,127.017,4
6awpF8KkBWuZr1ElN2xkaW,4,0,1,BY,61,FALSE,245187,0.66,0.763,5,-5.101,0,0.0351,0.107,0,0.229,0.61,108.054,4
11gTRcdz4wK32fghA2vrX7,5,1,2,BY,69,TRUE,114437,0.788,0.544,7,-9.738,0,0.324,0.141,0,0.0947,0.411,75.474,4
1oWbH9Opqup135f8S8VOh7,6,-1,44,BY,43,FALSE,260546,0.382,0.559,0,-9.782,1,0.0344,0.77,0,0.451,0.414,86.319,3
2WWlNStuw5Tqg5noCtR7oq,7,0,-1,BY,62,TRUE,104697,0.807,0.476,8,-8.07,0,0.482,0.492,0,0.101,0.443,149.096,4
1sgGy5HcUAdYoWGj3RXmYb,8,0,0,BY,62,FALSE,215301,0.734,0.813,5,-5.503,0,0.0463,0.105,0,0.354,0.511,116.007,4
6hUPiuG44KdRxg4EqD3t6G,9,0,41,BY,59,TRUE,157598,0.68,0.688,6,-6.572,0,0.0664,0.143,2.63E-06,0.235,0.382,136.077,4
6sp8FsxehQt23pATaY9Gt5,10,1,-1,BY,62,TRUE,218998,0.765,0.684,5,-6.276,1,0.139,0.258,0,0.326,0.57,129.787,4
6HjLCria5Ks1qy9RUC0wHU,11,-1,-1,BY,61,FALSE,235013,0.679,0.696,2,-7.322,0,0.0353,0.0907,2.44E-05,0.205,0.86,131.734,4
1P9oRiZJWnxe2pZmYUZ5eC,12,0,4,BY,65,TRUE,279250,0.358,0.416,0,-10.972,0,0.0596,0.325,0.356,0.173,0.128,139.945,3
4jiwxqE1yye4hzG5CpNcUH,13,0,-2,BY,68,FALSE,123789,0.631,0.581,10,-10.37,0,0.139,0.225,0.000495,0.11,0.107,94.998,4
0olubSy8HbZBrCJlSHV7ex,14,2,-2,BY,63,TRUE,144923,0.65,0.477,8,-5.944,1,0.144,0.207,0,0.588,0.437,135.419,4
2N0SPREDYqILVEFSsWF5N5,15,6,-1,BY,90,FALSE,182293,0.633,0.607,0,-6.182,0,0.0532,0.183,1.38E-06,0.167,0.363,74.029,4
48Mtf0Vuc3H7yI56Iz1OhU,16,6,9,BY,62,TRUE,110322,0.945,0.641,6,-6.588,0,0.179,0.419,0,0.0962,0.789,123.99,4
6bCLkzoE3agC7Ws9NxVxIn,17,0,4,BY,66,FALSE,120111,0.769,0.31,9,-14.249,0,0.372,0.872,0,0.144,0.71,77.994,4
5POjqYpgDiR0YmRhbiyDMh,18,-4,-3,BY,60,FALSE,175303,0.623,0.313,7,-7.719,0,0.0308,0.905,0.00018,0.074,0.0963,115.905,4
6aZw4hMz6ZZqjALf0GAbKy,19,1,-1,BY,63,TRUE,93257,0.7,0.749,0,-6.288,0,0.14,0.0179,0,0.155,0.515,175.111,4
6d3SNUhWqNXcmNE5DghE7C,20,-1,-7,BY,61,TRUE,146920,0.789,0.512,6,-6.649,1,0.0609,0.259,0,0.103,0.694,147.034,4
2m3PVx1gsVB5upxi94IW8I,21,-3,-4,BY,62,FALSE,174344,0.762,0.822,0,-3.346,1,0.137,0.011,0,0.0858,0.565,127.054,4
2rPdX03oo3WO9eAcDBZhhZ,22,2,0,BY,63,TRUE,103311,0.566,0.67,9,-3.531,1,0.0401,0.000639,0,0.213,0.337,150.791,4
2trIptvItNErAkJBJnJ3j9,23,0,-4,BY,55,TRUE,198620,0.664,0.589,10,-9.21,1,0.143,0.564,0,0.228,0.418,116.113,4
5mE3uSxYQu5QfCyPVubftA,24,4,11,BY,61,FALSE,140800,0.743,0.504,8,-9.005,0,0.272,0.138,0.747,0.108,0.45,149.986,4
6qH13nFm1WP3sFA4Z6YMkE,25,0,25,BY,62,TRUE,173396,0.75,0.661,5,-6.116,1,0.306,0.033,0,0.127,0.245,143.598,4
1yrQI5Ycgi7xU9P4i98NXL,26,8,3,BY,59,FALSE,207321,0.61,0.903,8,-5.205,0,0.0289,0.000921,0.134,0.141,0.748,112.028,4
39oIdZOwFwe1NwUeaYRjm8,27,6,5,BY,61,TRUE,106666,0.68,0.732,9,-4.688,1,0.269,0.0174,0,0.337,0.515,134.904,4
2oUSzRUIE4GvMw29rLKlWw,28,3,-1,BY,62,TRUE,135346,0.861,0.485,4,-8.61,1,0.128,0.742,2.63E-06,0.0848,0.562,108.129,4
0cOftxEWGyu4XAqEsqmdWS,29,0,20,BY,62,FALSE,148000,0.776,0.56,11,-10.458,0,0.0403,0.77,0.0288,0.164,0.283,119.98,4
7p62Jtx8nlvgQXYawhzIcI,30,6,-4,BY,63,TRUE,113142,0.694,0.544,9,-8.069,0,0.0377,0.126,0,0.579,0.569,140.096,4
1OG1NoKpZZLrMqMYCk9m84,31,-1,-8,BY,87,FALSE,182224,0.705,0.849,0,-2.595,1,0.0493,0.0647,0,0.653,0.609,125.976,4
1NznTTswjCUwrA0UpQ2UUg,32,-5,-4,BY,62,FALSE,172894,0.792,0.7,6,-7.298,1,0.145,0.248,0.000245,0.141,0.429,114.025,4
4a2rZnaTBLYSRU9NJFNYwt,33,-7,4,BY,58,FALSE,230880,0.455,0.924,7,-3.03,1,0.0545,0.0463,0.000122,0.115,0.511,146.396,4
73O5XIJJGhN7oFqkhffMi1,34,1,9,BY,59,FALSE,173382,0.667,0.447,4,-9.062,0,0.0284,0.0582,0,0.314,0.785,135.95,4
26yvlxKTtN2u3mpbl6AIeI,35,-3,9,BY,63,TRUE,120215,0.423,0.657,4,-6.361,1,0.0486,0.607,0.0296,0.304,0.567,129.904,4
2HRgqmZQC0MC7GeNuDIXHN,36,4,0,BY,90,TRUE,183550,0.79,0.831,11,-4.185,1,0.044,0.312,0,0.0797,0.872,124.987,4
0SpJgmH4m68u1nc0DdGZzQ,37,1,-13,BY,63,FALSE,153136,0.876,0.713,10,-6.194,1,0.118,0.0293,0,0.0657,0.447,105.023,4
0K5arhAxYWj7QxFhpKJe6z,38,-1,-5,BY,65,FALSE,137739,0.497,0.661,0,-7.364,1,0.0517,0.515,8.57E-05,0.212,0.132,172.507,3
2kPFdhHw0dj8MRIp0X28uY,39,2,-19,BY,63,TRUE,131022,0.766,0.803,7,-4.713,1,0.0784,0.0692,0,0.641,0.675,131.987,4
2KslE17cAJNHTsI2MI0jb2,40,3,-2,BY,98,FALSE,206019,0.711,0.809,2,-4.389,0,0.0955,0.0447,0,0.339,0.816,106.017,4
6zu98XBex3ksqNSlqJp8jh,41,1,-11,BY,65,TRUE,190413,0.811,0.494,1,-8.24,1,0.304,0.252,5.87E-06,0.0935,0.217,120.985,4
6HVQNzaVnJdreqdaezdD39,42,7,8,BY,56,TRUE,99216,0.373,0.783,7,-3.303,0,0.0423,0.0584,0,0.631,0.0641,141.886,4
6pgZZ8xfIBewpXeeVvIjyl,43,1,-9,BY,66,TRUE,153600,0.905,0.726,8,-4.096,0,0.0543,0.0349,0.00963,0.138,0.677,150.031,4
4zOLAk87gHl97sbqmntbJG,44,2,-3,BY,61,FALSE,237837,0.778,0.754,6,-5.518,0,0.0346,0.0575,1.38E-05,0.112,0.428,110.999,4
1dwuA3034avUaHBlIOUSlg,45,-6,-14,BY,62,FALSE,110638,0.779,0.49,8,-6.787,0,0.0629,0.121,3.70E-05,0.112,0.399,140.877,4
06qMRF18gwbOYYbnP2du6i,46,-1,-7,BY,88,FALSE,265960,0.733,0.598,2,-8.228,1,0.0278,0.212,3.71E-06,0.156,0.935,107.732,4
74JfQsOBIs7z4y6jDrbDmh,47,1,-7,BY,62,TRUE,107368,0.814,0.738,11,-6.011,1,0.283,0.0855,0,0.269,0.507,152.112,4
69E0PXED6MvClnqED4d7f5,48,-1,-6,BY,61,TRUE,180323,0.405,0.564,4,-5.263,1,0.0263,0.00268,0.00123,0.0961,0.549,144.131,4
5BFADKJgtL2eZ4XZJq8zEc,49,1,1,BY,61,TRUE,195532,0.704,0.332,9,-8.24,1,0.0525,0.578,0,0.101,0.352,91.091,4
7ojBwkKhmZzXDjrqwfLH26,50,0,0,BY,61,FALSE,172094,0.655,0.308,4,-9.904,0,0.0356,0.903,0,0.183,0.397,94.811,4
2InS5VWKJQbsFBKOsf1cJB,1,0,0,BR,89,TRUE,641941,0.782,0.631,10,-8.473,0,0.592,0.123,0,0.0808,0.866,113.427,5
2IDf0IZ9dfw0uDYV2n1bJc,2,0,48,BR,77,FALSE,199827,0.572,0.573,8,-6.028,1,0.0596,0.195,0,0.0897,0.468,141.935,4
00ZKeP47bZtswtANkvxz2j,3,0,0,BR,88,TRUE,221538,0.734,0.228,7,-4.731,0,0.53,0.889,0.00642,0.102,0.522,162.524,5
35D06z7kmwMmYYbyJ0BkSm,4,0,0,BR,87,FALSE,202644,0.571,0.95,7,-2.893,0,0.09,0.21,0,0.958,0.543,159.881,4
42JNab8NPeCADJ9D3Cl5wS,5,3,0,BR,87,FALSE,133546,0.646,0.871,4,-6.195,1,0.219,0.172,0,0.765,0.624,79.994,4
6AENBD8I0mDGglFqrRZGu7,6,0,0,BR,87,FALSE,124511,0.706,0.866,4,-3.337,1,0.075,0.242,0,0.381,0.91,166.985,4
2twZl1jsRbJRTNCE6VB6eW,7,-2,0,BR,81,TRUE,141176,0.644,0.6,0,-4.805,0,0.415,0.15,0,0.131,0.518,136.189,4
7DkhndGTKaqkFxxKN7XlAh,8,1,0,BR,87,FALSE,166490,0.529,0.87,1,-3.463,0,0.0942,0.444,0,0.692,0.384,147.778,4
7dKqPh21HpsysZvRWyNeM1,9,-2,1,BR,82,FALSE,209520,0.422,0.609,1,-6.518,1,0.0375,0.521,1.01E-05,0.112,0.31,113.067,4
697gwO5YoSGVAnlfREIZll,10,0,26,BR,74,TRUE,232258,0.795,0.603,1,-6.703,1,0.0775,0.392,0,0.118,0.753,124.109,4
3XIXklO3e0uWUAUkOR7NLI,11,1,0,BR,86,FALSE,163013,0.73,0.517,6,-7.079,0,0.159,0.143,0,0.0979,0.362,129.987,4
4f0aDk7HX37SfzerfznYlr,12,-1,-3,BR,86,FALSE,159322,0.691,0.752,4,-6.796,0,0.157,0.708,6.07E-06,0.912,0.684,167.073,4
4YKujFSyakVjLdH1sDllVc,13,0,1,BR,75,FALSE,173370,0.664,0.839,4,-3.379,0,0.0393,0.33,0,0.94,0.48,109.984,4
2sYFUcurlISdHlAsnYCEgD,14,6,36,BR,72,FALSE,265450,0.629,0.805,9,-4.158,1,0.0452,0.242,0,0.556,0.589,124.041,4
1xjy8WRyYUkayJcyyWQpYe,15,0,5,BR,70,FALSE,166189,0.701,0.664,5,-4.42,1,0.0284,0.691,0,0.324,0.437,104.073,4
7GjAXYuxjuXPbQJzRnNdob,16,0,-4,BR,85,FALSE,214090,0.739,0.978,8,-2.617,1,0.0477,0.424,0,0.264,0.958,175.96,4
4uqJelb9THHmJ3OCohg4ZJ,17,-3,-4,BR,80,FALSE,173698,0.691,0.708,9,-4.821,1,0.195,0.338,0,0.311,0.602,160.018,4
6vq7r1Pqd3pyI07u63cPZV,18,4,3,BR,74,FALSE,178811,0.588,0.893,6,-2.743,1,0.0866,0.176,0,0.803,0.626,153.778,4
0oQCRjrWGvkqkdf82UlXI3,19,24,31,BR,75,FALSE,127384,0.837,0.636,10,-4.206,0,0.0521,0.239,0,0.0683,0.857,129.891,4
4Z2i41GDQyu3KRpBavEnyR,20,-3,-2,BR,85,FALSE,194582,0.655,0.669,6,-4.047,1,0.0275,0.636,0,0.245,0.436,139.975,4
7G2yGMHlcPPTCDhMrAaMyZ,21,2,-4,BR,84,FALSE,177327,0.606,0.741,5,-3.973,1,0.0285,0.179,0,0.722,0.239,114.019,4
64CovjRwInpOJW4PiGMprY,22,2,-7,BR,85,TRUE,138461,0.92,0.413,7,-7.901,0,0.0752,0.504,0.0514,0.133,0.679,130.078,4
4hKLzFvNwHF6dPosGT30ed,23,-2,-7,BR,84,TRUE,140322,0.836,0.499,3,-5.82,0,0.0563,0.669,0,0.134,0.65,124.05,4
0wuj2T6IZtotux1Jjluo7m,24,1,2,BR,76,FALSE,171100,0.841,0.83,2,-2.502,0,0.122,0.467,0,0.334,0.798,122.109,4
53PpijFATt35Zxfl6LTxoK,25,-7,-3,BR,76,FALSE,166774,0.743,0.865,6,-3.897,1,0.0315,0.449,3.05E-06,0.297,0.794,129.999,4
7vCtJ5u7dFM4tAWtgFf4l8,26,0,24,BR,79,FALSE,172548,0.53,0.855,2,-3.972,0,0.0807,0.418,0,0.48,0.38,159.966,4
4zW6JV4aqhXpbfZLZyEFvP,27,2,-8,BR,84,FALSE,178251,0.359,0.76,10,-4.632,1,0.0513,0.39,0,0.247,0.496,154.136,4
4QCwvUs4ob87Tq9VP07Uo3,28,-9,22,BR,63,TRUE,179945,0.682,0.668,0,-6.586,0,0.104,0.496,0,0.171,0.644,120.088,4
2cZ62VBKsdZ7u1kKKJdFOc,29,1,-1,BR,79,FALSE,187153,0.553,0.444,9,-7.667,1,0.123,0.07,0.00301,0.0762,0.344,127.414,4
6rpUGV7bcWW9ro65Bf8uYY,30,1,0,BR,83,FALSE,169559,0.686,0.732,1,-5.878,0,0.0372,0.784,0,0.244,0.659,141.944,4
7GScY8oE12cqTiNBzVQpUB,31,2,-4,BR,84,FALSE,153237,0.657,0.778,7,-4.439,1,0.0587,0.636,0,0.356,0.733,156.144,4
23IebZSNZ8VzwUr4rJNGRG,32,12,2,BR,80,FALSE,175468,0.48,0.955,9,-4.771,1,0.178,0.123,0,0.393,0.337,164.126,4
3S8M3mZGIc10IdtmNTsrjQ,33,1,9,BR,82,FALSE,134932,0.682,0.7,10,-4.279,1,0.0501,0.436,0,0.452,0.664,147.989,4
5v1Fjk1RDKGqxwNOzGDewL,34,12,1,BR,69,TRUE,163435,0.759,0.701,6,-4.056,0,0.161,0.587,0.000147,0.0992,0.687,131.764,4
6Td7nVeAOUz13zhDlUY8jv,35,1,10,BR,80,FALSE,156431,0.577,0.856,9,-4.633,1,0.111,0.279,0,0.349,0.72,139.383,4
